2.042306924527000000e+12,7.280000000000000000e+02,5.770000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042307306929000000e+12,7.220000000000000000e+02,5.750000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042307429795000000e+12,7.220000000000000000e+02,5.750000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042307550939000000e+12,7.240000000000000000e+02,5.750000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042307668180000000e+12,7.260000000000000000e+02,5.810000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042307817106000000e+12,7.240000000000000000e+02,5.810000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042307917815000000e+12,7.220000000000000000e+02,5.810000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042308030428000000e+12,7.260000000000000000e+02,5.810000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042308139906000000e+12,7.280000000000000000e+02,5.790000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042308248914000000e+12,7.300000000000000000e+02,5.790000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042308341455000000e+12,7.320000000000000000e+02,5.770000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042308443397000000e+12,7.340000000000000000e+02,5.750000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042308546276000000e+12,7.300000000000000000e+02,5.710000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042308640297000000e+12,7.280000000000000000e+02,5.690000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042308743673000000e+12,7.240000000000000000e+02,5.670000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042308838263000000e+12,7.200000000000000000e+02,5.670000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042308937665000000e+12,7.220000000000000000e+02,5.670000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042309034362000000e+12,7.240000000000000000e+02,5.670000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042309148090000000e+12,7.220000000000000000e+02,5.710000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042309249768000000e+12,7.180000000000000000e+02,5.690000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042309338343000000e+12,7.160000000000000000e+02,5.670000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042309443978000000e+12,7.140000000000000000e+02,5.690000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042309559317000000e+12,7.100000000000000000e+02,5.710000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042309673577000000e+12,7.100000000000000000e+02,5.710000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042309776861000000e+12,7.080000000000000000e+02,5.710000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042309887272000000e+12,7.040000000000000000e+02,5.690000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042309989943000000e+12,7.100000000000000000e+02,5.670000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042310100101000000e+12,7.060000000000000000e+02,5.670000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042310245532000000e+12,7.080000000000000000e+02,5.670000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042310342560000000e+12,7.120000000000000000e+02,5.670000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042310452956000000e+12,7.100000000000000000e+02,5.690000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042310552625000000e+12,7.100000000000000000e+02,5.750000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042310649153000000e+12,7.120000000000000000e+02,5.730000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042310755266000000e+12,7.120000000000000000e+02,5.750000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042310940761000000e+12,7.140000000000000000e+02,5.730000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042311094880000000e+12,7.140000000000000000e+02,5.670000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042311245216000000e+12,7.100000000000000000e+02,5.610000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042311396614000000e+12,7.080000000000000000e+02,5.590000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042311563355000000e+12,7.060000000000000000e+02,5.570000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042311723291000000e+12,7.040000000000000000e+02,5.570000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042311863213000000e+12,7.060000000000000000e+02,5.570000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042312034621000000e+12,7.100000000000000000e+02,5.630000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042312238349000000e+12,7.140000000000000000e+02,5.630000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042312415561000000e+12,7.180000000000000000e+02,5.630000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042312572077000000e+12,7.200000000000000000e+02,5.690000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042312733921000000e+12,7.160000000000000000e+02,5.730000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042312874794000000e+12,7.120000000000000000e+02,5.750000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042313042656000000e+12,7.120000000000000000e+02,5.790000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042313185682000000e+12,7.080000000000000000e+02,5.750000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042313352940000000e+12,7.060000000000000000e+02,5.730000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042313509747000000e+12,7.020000000000000000e+02,5.750000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042313661376000000e+12,6.980000000000000000e+02,5.790000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042313809388000000e+12,6.980000000000000000e+02,5.790000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042313954285000000e+12,6.920000000000000000e+02,5.790000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042314109164000000e+12,6.900000000000000000e+02,5.770000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042314263301000000e+12,6.860000000000000000e+02,5.750000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042314405732000000e+12,6.860000000000000000e+02,5.770000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042314547109000000e+12,6.860000000000000000e+02,5.810000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042314695839000000e+12,6.880000000000000000e+02,5.850000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042314844252000000e+12,6.880000000000000000e+02,5.870000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042314985288000000e+12,6.840000000000000000e+02,5.850000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042315130812000000e+12,6.840000000000000000e+02,5.810000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042315273818000000e+12,6.820000000000000000e+02,5.830000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042315430974000000e+12,6.820000000000000000e+02,5.850000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042315682912000000e+12,6.840000000000000000e+02,5.830000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042315831393000000e+12,6.840000000000000000e+02,5.830000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042315973035000000e+12,6.860000000000000000e+02,5.870000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042316146061000000e+12,6.860000000000000000e+02,5.870000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042316317691000000e+12,6.820000000000000000e+02,5.890000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042316466581000000e+12,6.820000000000000000e+02,5.890000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
2.042316619111000000e+12,6.820000000000000000e+02,5.910000000000000000e+02,1.080000000000000000e+02,7.000000000000000000e+01
