3.158102658168000000e+12,9.100000000000000000e+02,4.000000000000000000e+02,4.200000000000000000e+01,3.300000000000000000e+01
3.158103073350000000e+12,9.110000000000000000e+02,3.970000000000000000e+02,4.300000000000000000e+01,3.400000000000000000e+01
3.158103304784000000e+12,9.120000000000000000e+02,3.960000000000000000e+02,4.400000000000000000e+01,3.500000000000000000e+01
3.158103554632000000e+12,9.100000000000000000e+02,3.960000000000000000e+02,4.300000000000000000e+01,3.400000000000000000e+01
3.158103801355000000e+12,9.130000000000000000e+02,3.950000000000000000e+02,4.300000000000000000e+01,3.400000000000000000e+01
3.158104029288000000e+12,9.120000000000000000e+02,3.990000000000000000e+02,4.400000000000000000e+01,3.500000000000000000e+01
3.158104255850000000e+12,9.070000000000000000e+02,3.990000000000000000e+02,4.300000000000000000e+01,3.400000000000000000e+01
3.158104459040000000e+12,9.060000000000000000e+02,3.950000000000000000e+02,4.300000000000000000e+01,3.400000000000000000e+01
3.158104645931000000e+12,9.080000000000000000e+02,3.950000000000000000e+02,4.300000000000000000e+01,3.400000000000000000e+01
3.158104833403000000e+12,9.070000000000000000e+02,3.930000000000000000e+02,4.400000000000000000e+01,3.500000000000000000e+01
3.158105015771000000e+12,9.120000000000000000e+02,3.900000000000000000e+02,4.400000000000000000e+01,3.500000000000000000e+01
3.158105216116000000e+12,9.110000000000000000e+02,3.910000000000000000e+02,4.300000000000000000e+01,3.400000000000000000e+01
3.158105402380000000e+12,9.130000000000000000e+02,3.920000000000000000e+02,4.100000000000000000e+01,3.200000000000000000e+01
3.158105581468000000e+12,9.060000000000000000e+02,3.910000000000000000e+02,4.200000000000000000e+01,3.300000000000000000e+01
3.158105769213000000e+12,9.120000000000000000e+02,3.920000000000000000e+02,4.200000000000000000e+01,3.300000000000000000e+01
3.158105957004000000e+12,9.130000000000000000e+02,3.930000000000000000e+02,4.300000000000000000e+01,3.400000000000000000e+01
3.158106150017000000e+12,9.120000000000000000e+02,3.960000000000000000e+02,4.300000000000000000e+01,3.400000000000000000e+01
3.158106335799000000e+12,9.080000000000000000e+02,3.980000000000000000e+02,4.300000000000000000e+01,3.400000000000000000e+01
