3.159029187186000000e+12,5.990000000000000000e+02,3.440000000000000000e+02,4.300000000000000000e+01,3.800000000000000000e+01
3.159029615885000000e+12,6.010000000000000000e+02,3.440000000000000000e+02,4.300000000000000000e+01,3.800000000000000000e+01
3.159029905834000000e+12,5.980000000000000000e+02,3.430000000000000000e+02,4.300000000000000000e+01,3.800000000000000000e+01
3.159030174516000000e+12,5.990000000000000000e+02,3.480000000000000000e+02,4.200000000000000000e+01,3.700000000000000000e+01
3.159030444764000000e+12,6.010000000000000000e+02,3.510000000000000000e+02,4.200000000000000000e+01,3.700000000000000000e+01
3.159030709318000000e+12,6.020000000000000000e+02,3.540000000000000000e+02,4.200000000000000000e+01,3.700000000000000000e+01
3.159030988015000000e+12,6.030000000000000000e+02,3.510000000000000000e+02,4.200000000000000000e+01,3.700000000000000000e+01
3.159031292009000000e+12,6.020000000000000000e+02,3.500000000000000000e+02,4.300000000000000000e+01,3.800000000000000000e+01
3.159031569518000000e+12,6.040000000000000000e+02,3.510000000000000000e+02,4.300000000000000000e+01,3.800000000000000000e+01
3.159031840226000000e+12,6.040000000000000000e+02,3.510000000000000000e+02,4.300000000000000000e+01,3.800000000000000000e+01
3.159032093324000000e+12,6.040000000000000000e+02,3.540000000000000000e+02,4.300000000000000000e+01,3.800000000000000000e+01
3.159032374785000000e+12,6.080000000000000000e+02,3.510000000000000000e+02,4.300000000000000000e+01,3.800000000000000000e+01
3.159032639439000000e+12,6.090000000000000000e+02,3.500000000000000000e+02,4.200000000000000000e+01,3.700000000000000000e+01
3.159032902824000000e+12,6.100000000000000000e+02,3.530000000000000000e+02,4.200000000000000000e+01,3.700000000000000000e+01
3.159033100941000000e+12,6.140000000000000000e+02,3.500000000000000000e+02,4.200000000000000000e+01,3.700000000000000000e+01
3.159033297145000000e+12,6.120000000000000000e+02,3.420000000000000000e+02,4.200000000000000000e+01,3.700000000000000000e+01
3.159033490427000000e+12,6.170000000000000000e+02,3.410000000000000000e+02,4.200000000000000000e+01,3.700000000000000000e+01
3.159033685960000000e+12,6.190000000000000000e+02,3.370000000000000000e+02,4.300000000000000000e+01,3.800000000000000000e+01
3.159033891462000000e+12,6.280000000000000000e+02,3.420000000000000000e+02,4.200000000000000000e+01,3.700000000000000000e+01
3.159034087725000000e+12,6.280000000000000000e+02,3.410000000000000000e+02,4.200000000000000000e+01,3.700000000000000000e+01
3.159034292522000000e+12,6.300000000000000000e+02,3.400000000000000000e+02,4.200000000000000000e+01,3.700000000000000000e+01
3.159034518371000000e+12,6.340000000000000000e+02,3.410000000000000000e+02,4.200000000000000000e+01,3.700000000000000000e+01
3.159034709428000000e+12,6.380000000000000000e+02,3.460000000000000000e+02,4.100000000000000000e+01,3.700000000000000000e+01
3.159034903354000000e+12,6.380000000000000000e+02,3.470000000000000000e+02,4.100000000000000000e+01,3.600000000000000000e+01
3.159035102480000000e+12,6.390000000000000000e+02,3.460000000000000000e+02,4.200000000000000000e+01,3.700000000000000000e+01
3.159035296342000000e+12,6.340000000000000000e+02,3.440000000000000000e+02,4.300000000000000000e+01,3.800000000000000000e+01
3.159035502993000000e+12,6.390000000000000000e+02,3.450000000000000000e+02,4.200000000000000000e+01,3.700000000000000000e+01
